energy_meta,penalty_meta,exceedance_meta
20.743073,17.5,9.551215838484993
21.134844,17.5,9.551215838484993
21.389154,17.5,9.551215838484993
21.63867,17.5,9.551215838484993
21.865433,18.0,9.585189233032363
22.082268,18.0,9.585189233032363
22.295086,18.0,9.585189233032363
22.496609,18.0,9.585189233032363
22.700623,18.0,9.585189233032363
22.887064,18.0,9.585189233032363
23.075268,18.0,9.585189233032363
23.24217,18.0,9.585189233032363
23.418009,18.0,9.585189233032363
23.58637,18.0,9.585189233032363
23.776415,18.0,9.585189233032363
23.95369,18.0,9.585189233032363
24.140596,18.5,9.596856081464697
24.322218,19.0,9.643231418384858
24.505701,19.5,9.709740533549745
24.684097,20.0,9.759542882478414
24.869274,20.5,9.819561911995958
25.054003,21.0,9.86501448175449
25.141827,21.0,9.86501448175449
25.247324,21.0,9.86501448175449
25.368574,21.0,9.86501448175449
25.497585,21.0,9.86501448175449
25.613628,21.0,9.86501448175449
25.746307,21.0,9.86501448175449
25.881153,21.0,9.86501448175449
26.028236,21.0,9.86501448175449
26.165508,21.0,9.86501448175449
26.317692,21.0,9.86501448175449
26.449032,21.0,9.86501448175449
26.594746,21.0,9.86501448175449
26.617693,21.0,9.86501448175449
26.64102,21.0,9.86501448175449
26.670994,21.0,9.86501448175449
26.671246,21.0,9.86501448175449
26.69682,21.0,9.86501448175449
26.732523,21.0,9.86501448175449
26.744232,21.0,9.86501448175449
26.768312,21.0,9.86501448175449
26.806532,21.0,9.86501448175449
26.84583,21.0,9.86501448175449
27.156076,21.0,9.86501448175449
27.485514,21.0,9.86501448175449
27.743082,21.0,9.86501448175449
28.05712,21.0,9.86501448175449
28.391722,21.5,10.014761526338221
28.663918,21.5,10.014761526338221
28.809544,21.5,10.014761526338221
28.954838,21.5,10.014761526338221
29.092304,21.5,10.014761526338221
29.222605,21.5,10.014761526338221
29.347046,21.5,10.014761526338221
29.459324,21.5,10.014761526338221
29.566477,21.5,10.014761526338221
29.664633,21.5,10.014761526338221
29.777536,21.5,10.014761526338221
29.898073,21.5,10.014761526338221
30.029293,21.5,10.014761526338221
30.152126,21.5,10.014761526338221
30.267035,21.5,10.014761526338221
30.374174,21.5,10.014761526338221
30.475246,21.5,10.014761526338221
30.575806,21.5,10.014761526338221
30.677275,21.5,10.014761526338221
30.776096,21.5,10.014761526338221
30.87404,21.5,10.014761526338221
30.974245,21.5,10.014761526338221
31.040684,21.5,10.014761526338221
31.107304,21.5,10.014761526338221
31.184889,21.5,10.014761526338221
31.26722,21.5,10.014761526338221
31.354836,21.5,10.014761526338221
31.44652,21.5,10.014761526338221
31.550863,21.5,10.014761526338221
31.657907,21.5,10.014761526338221
31.776842,21.5,10.014761526338221
31.8967,21.5,10.014761526338221
32.009716,21.5,10.014761526338221
32.12495,21.5,10.014761526338221
32.13906,21.5,10.014761526338221
32.151333,21.5,10.014761526338221
32.168087,21.5,10.014761526338221
32.18628,21.5,10.014761526338221
32.196796,21.5,10.014761526338221
32.22686,21.5,10.014761526338221
32.281616,21.5,10.014761526338221
32.341087,21.5,10.014761526338221
32.386578,21.5,10.014761526338221
32.42827,21.5,10.014761526338221
32.488613,21.5,10.014761526338221
32.600914,21.5,10.014761526338221
32.839817,21.5,10.014761526338221
32.87812,22.0,10.586261859598649
35.216507,22.5,12.14011510440199
35.427425,22.5,12.14011510440199
35.528843,23.0,12.185006690429569
35.631256,23.5,12.21917228501345
35.73647,23.5,12.21917228501345
35.833607,23.5,12.21917228501345
35.933376,23.5,12.21917228501345
36.029934,23.5,12.21917228501345
36.13985,23.5,12.21917228501345
36.24581,23.5,12.21917228501345
36.37234,23.5,12.21917228501345
36.501816,23.5,12.21917228501345
36.630344,23.5,12.21917228501345
36.75463,23.5,12.21917228501345
36.886265,23.5,12.21917228501345
37.012962,23.5,12.21917228501345
37.14885,23.5,12.21917228501345
37.281937,23.5,12.21917228501345
37.415524,23.5,12.21917228501345
37.551006,23.5,12.21917228501345
37.691376,23.5,12.21917228501345
37.83176,23.5,12.21917228501345
37.912956,23.5,12.21917228501345
38.015167,23.5,12.21917228501345
38.129627,23.5,12.21917228501345
38.255287,23.5,12.21917228501345
38.40059,23.5,12.21917228501345
38.560223,23.5,12.21917228501345
38.745754,23.5,12.21917228501345
38.945904,23.5,12.21917228501345
39.14506,23.5,12.21917228501345
39.351723,23.5,12.21917228501345
39.556137,23.5,12.21917228501345
39.77872,23.5,12.21917228501345
40.177494,23.5,12.21917228501345
40.394035,23.5,12.21917228501345
40.811275,23.5,12.21917228501345
41.226257,23.5,12.21917228501345
41.637447,23.5,12.21917228501345
42.03849,23.5,12.21917228501345
42.288395,23.5,12.21917228501345
42.728867,23.5,12.21917228501345
42.98918,23.5,12.21917228501345
43.440853,23.5,12.21917228501345
43.598236,23.5,12.21917228501345
44.049873,23.5,12.21917228501345
44.50548,23.5,12.21917228501345
44.94638,24.0,12.460938934493846
45.405964,24.5,12.800829501976274
45.79332,25.0,12.82616690082931
45.955967,25.0,12.82616690082931
46.165443,25.0,12.82616690082931
46.413887,25.0,12.82616690082931
46.66008,25.0,12.82616690082931
46.9388,25.0,12.82616690082931
47.215446,25.0,12.82616690082931
47.507835,25.0,12.82616690082931
47.796024,25.0,12.82616690082931
48.097214,25.0,12.82616690082931
48.40085,25.0,12.82616690082931
48.713966,25.0,12.82616690082931
49.01909,25.0,12.82616690082931
49.32293,25.0,12.82616690082931
49.619087,25.0,12.82616690082931
49.916794,25.5,12.843757222084745
50.210827,26.0,12.85136723722396
50.516953,26.5,12.877321212613491
50.822155,26.5,12.877321212613491
51.135696,27.0,12.879166903261897
51.450283,27.0,12.879166903261897
51.680183,27.0,12.879166903261897
51.9178,27.0,12.879166903261897
52.203606,27.0,12.879166903261897
52.517105,27.0,12.879166903261897
52.82285,27.0,12.879166903261897
53.14408,27.0,12.879166903261897
53.45046,27.0,12.879166903261897
53.772022,27.0,12.879166903261897
54.07711,27.0,12.879166903261897
54.40038,27.0,12.879166903261897
54.696716,27.0,12.879166903261897
55.006386,27.0,12.879166903261897
55.178493,27.0,12.879166903261897
55.229034,27.0,12.879166903261897
55.272476,27.0,12.879166903261897
55.315712,27.0,12.879166903261897
55.78989,27.0,12.879166903261897
56.26548,27.0,12.879166903261897
56.748615,27.0,12.879166903261897
57.23175,27.0,12.879166903261897
57.720413,27.0,12.879166903261897
58.20992,27.0,12.879166903261897
58.700184,27.0,12.879166903261897
59.190594,27.0,12.879166903261897
59.681004,27.0,12.879166903261897
60.171413,27.0,12.879166903261897
60.661823,27.0,12.879166903261897
61.142586,27.0,12.879166903261897
61.3954,27.0,12.879166903261897
61.68466,27.0,12.879166903261897
61.983833,27.0,12.879166903261897
62.270023,27.0,12.879166903261897
62.569267,27.0,12.879166903261897
62.849724,27.0,12.879166903261897
63.126053,27.0,12.879166903261897
63.3797,27.0,12.879166903261897
63.6375,27.0,12.879166903261897
63.890594,27.0,12.879166903261897
64.14203,27.0,12.879166903261897
64.37976,27.0,12.879166903261897
64.61625,27.0,12.879166903261897
64.8437,27.0,12.879166903261897
65.072014,27.0,12.879166903261897
65.29517,27.0,12.879166903261897
65.519264,27.0,12.879166903261897
65.73993,27.0,12.879166903261897
65.969246,27.0,12.879166903261897
66.19849,27.0,12.879166903261897
66.35183,27.0,12.879166903261897
66.56487,27.0,12.879166903261897
66.80917,27.0,12.879166903261897
67.05846,27.0,12.879166903261897
67.32834,27.0,12.879166903261897
67.59624,27.0,12.879166903261897
67.86231,27.0,12.879166903261897
68.13558,27.0,12.879166903261897
68.380264,27.0,12.879166903261897
68.64187,27.0,12.879166903261897
68.88025,27.0,12.879166903261897
69.128784,27.0,12.879166903261897
69.14624,27.0,12.879166903261897
69.17262,27.0,12.879166903261897
69.22815,27.0,12.879166903261897
69.303276,27.0,12.879166903261897
69.36261,27.0,12.879166903261897
69.412575,27.0,12.879166903261897
69.54763,27.0,12.879166903261897
69.780304,27.0,12.879166903261897
70.14969,27.0,12.879166903261897
70.51181,27.0,12.879166903261897
70.67281,27.0,12.879166903261897
71.01062,27.0,12.879166903261897
71.26423,27.0,12.879166903261897
71.49587,27.0,12.879166903261897
71.787476,27.0,12.879166903261897
72.073395,27.0,12.879166903261897
72.21972,27.0,12.879166903261897
72.39381,27.0,12.879166903261897
72.589775,27.0,12.879166903261897
72.77191,27.0,12.879166903261897
72.97516,27.0,12.879166903261897
73.170815,27.0,12.879166903261897
73.36552,27.0,12.879166903261897
73.53911,27.0,12.879166903261897
73.71393,27.0,12.879166903261897
73.87245,27.0,12.879166903261897
74.03028,27.0,12.879166903261897
74.18319,27.0,12.879166903261897
74.34061,27.0,12.879166903261897
74.49297,27.0,12.879166903261897
74.64442,27.0,12.879166903261897
74.79314,27.0,12.879166903261897
74.944176,27.0,12.879166903261897
75.09559,27.0,12.879166903261897
75.25445,27.0,12.879166903261897
75.41315,27.0,12.879166903261897
75.56959,27.0,12.879166903261897
75.72775,27.0,12.879166903261897
75.90323,27.0,12.879166903261897
76.08667,27.0,12.879166903261897
76.2804,27.0,12.879166903261897
76.47489,27.0,12.879166903261897
76.67779,27.0,12.879166903261897
76.87902,27.0,12.879166903261897
77.09708,27.0,12.879166903261897
77.316,27.0,12.879166903261897
77.519135,27.0,12.879166903261897
77.73121,27.0,12.879166903261897
77.74034,27.0,12.879166903261897
77.78451,27.0,12.879166903261897
77.794876,27.0,12.879166903261897
77.83251,27.0,12.879166903261897
77.90465,27.0,12.879166903261897
77.97177,27.0,12.879166903261897
78.055595,27.0,12.879166903261897
78.174,27.0,12.879166903261897
78.373314,27.0,12.879166903261897
78.68941,27.0,12.879166903261897
78.726944,27.0,12.879166903261897
79.031364,27.0,12.879166903261897
79.204834,27.0,12.879166903261897
79.36633,27.5,13.141389635144371
79.651436,27.5,13.141389635144371
79.94069,27.5,13.141389635144371
80.06464,28.0,13.250139063384387
80.22047,28.0,13.250139063384387
80.393326,28.0,13.250139063384387
80.55325,28.0,13.250139063384387
80.733086,28.0,13.250139063384387
80.900154,28.0,13.250139063384387
81.074974,28.0,13.250139063384387
81.235016,28.0,13.250139063384387
81.39507,28.0,13.250139063384387
81.566086,28.0,13.250139063384387
81.73256,28.0,13.250139063384387
81.88698,28.0,13.250139063384387
82.037056,28.0,13.250139063384387
82.17915,28.0,13.250139063384387
82.32065,28.0,13.250139063384387
82.4577,28.0,13.250139063384387
82.59021,28.0,13.250139063384387
82.718666,28.0,13.250139063384387
82.84575,28.0,13.250139063384387
82.97145,28.0,13.250139063384387
83.10722,28.0,13.250139063384387
83.24187,28.0,13.250139063384387
83.37305,28.0,13.250139063384387
83.50531,28.0,13.250139063384387
83.63092,28.0,13.250139063384387
83.75782,28.0,13.250139063384387
83.88554,28.0,13.250139063384387
84.01466,28.0,13.250139063384387
84.1458,28.0,13.250139063384387
84.27873,28.0,13.250139063384387
84.412544,28.0,13.250139063384387
84.54574,28.0,13.250139063384387
84.64467,28.0,13.250139063384387
84.76391,28.0,13.250139063384387
84.76873,28.0,13.250139063384387
84.77483,28.0,13.250139063384387
84.78554,28.0,13.250139063384387
84.81565,28.0,13.250139063384387
84.87455,28.0,13.250139063384387
84.950935,28.0,13.250139063384387
84.95901,28.0,13.250139063384387
84.960075,28.0,13.250139063384387
84.98073,28.0,13.250139063384387
85.00169,28.0,13.250139063384387
85.08596,28.0,13.250139063384387
85.34818,28.0,13.250139063384387
85.567245,28.0,13.250139063384387
85.773705,28.0,13.250139063384387
85.83302,28.5,13.296354851002222
85.90478,29.0,13.353879650967496
85.97214,29.5,13.443975894572022
86.04155,30.0,13.519605374610963
86.14023,30.0,13.519605374610963
86.23332,30.0,13.519605374610963
86.34848,30.0,13.519605374610963
86.45856,30.0,13.519605374610963
86.57415,30.0,13.519605374610963
86.70286,30.0,13.519605374610963
86.82503,30.0,13.519605374610963
86.942406,30.0,13.519605374610963
87.05948,30.0,13.519605374610963
87.172554,30.0,13.519605374610963
87.2862,30.0,13.519605374610963
87.39629,30.0,13.519605374610963
87.50105,30.0,13.519605374610963
87.606766,30.0,13.519605374610963
87.71065,30.0,13.519605374610963
87.81457,30.0,13.519605374610963
87.92975,30.0,13.519605374610963
88.042465,30.0,13.519605374610963
88.15026,30.0,13.519605374610963
88.25869,30.0,13.519605374610963
88.36025,30.0,13.519605374610963
88.46398,30.0,13.519605374610963
88.56505,30.0,13.519605374610963
88.66695,30.0,13.519605374610963
88.767624,30.0,13.519605374610963
88.86907,30.0,13.519605374610963
88.96917,30.0,13.519605374610963
89.07063,30.0,13.519605374610963
89.0707,30.0,13.519605374610963
89.186325,30.0,13.519605374610963
89.19277,30.0,13.519605374610963
89.19931,30.0,13.519605374610963
89.199486,30.0,13.519605374610963
89.211655,30.0,13.519605374610963
89.2435,30.0,13.519605374610963
89.28686,30.0,13.519605374610963
89.29173,30.0,13.519605374610963
89.2985,30.0,13.519605374610963
89.31906,30.0,13.519605374610963
89.33918,30.0,13.519605374610963
89.44493,30.0,13.519605374610963
89.57527,30.0,13.519605374610963
89.78429,30.0,13.519605374610963
89.942375,30.0,13.519605374610963
89.98144,30.5,13.707956911653161
90.031,31.0,13.923927166572792
90.0828,31.5,14.138959524121681
90.13547,32.0,14.355831405217824
90.21824,32.0,14.355831405217824
90.29727,32.0,14.355831405217824
90.398476,32.0,14.355831405217824
90.49758,32.0,14.355831405217824
90.60116,32.0,14.355831405217824
90.71687,32.0,14.355831405217824
90.829865,32.0,14.355831405217824
90.939415,32.0,14.355831405217824
91.04852,32.0,14.355831405217824
91.155266,32.0,14.355831405217824
91.258995,32.0,14.355831405217824
91.35968,32.0,14.355831405217824
91.45651,32.0,14.355831405217824
91.5518,32.0,14.355831405217824
91.64935,32.0,14.355831405217824
91.745636,32.0,14.355831405217824
91.84673,32.0,14.355831405217824
91.96304,32.0,14.355831405217824
92.09113,32.0,14.355831405217824
92.21895,32.0,14.355831405217824
92.34998,32.0,14.355831405217824
92.481346,32.0,14.355831405217824
92.61406,32.0,14.355831405217824
92.748024,32.0,14.355831405217824
92.882805,32.0,14.355831405217824
93.01699,32.0,14.355831405217824
93.15059,32.0,14.355831405217824
93.284386,32.0,14.355831405217824
93.679985,32.0,14.355831405217824
94.164154,32.0,14.355831405217824
94.27846,32.0,14.355831405217824
94.30966,32.0,14.355831405217824
94.31919,32.0,14.355831405217824
94.337364,32.0,14.355831405217824
94.49887,32.0,14.355831405217824
94.499756,32.0,14.355831405217824
94.50693,32.0,14.355831405217824
94.524666,32.0,14.355831405217824
94.55202,32.0,14.355831405217824
94.5811,32.0,14.355831405217824
94.76573,32.0,14.355831405217824
95.03087,32.0,14.355831405217824
95.28894,32.0,14.355831405217824
95.52223,32.0,14.355831405217824
95.62727,32.0,14.355831405217824
95.73446,32.0,14.355831405217824
95.85825,32.0,14.355831405217824
95.9685,32.0,14.355831405217824
96.0921,32.0,14.355831405217824
96.20868,32.0,14.355831405217824
96.32939,32.0,14.355831405217824
96.44276,32.0,14.355831405217824
96.548874,32.0,14.355831405217824
96.641174,32.0,14.355831405217824
96.72787,32.0,14.355831405217824
96.80998,32.0,14.355831405217824
96.887764,32.0,14.355831405217824
96.96126,32.0,14.355831405217824
97.03005,32.0,14.355831405217824
97.09782,32.0,14.355831405217824
97.16399,32.0,14.355831405217824
97.23257,32.0,14.355831405217824
97.30304,32.0,14.355831405217824
97.37588,32.0,14.355831405217824
97.4631,32.0,14.355831405217824
97.55662,32.0,14.355831405217824
97.65681,32.0,14.355831405217824
97.75976,32.0,14.355831405217824
97.87191,32.0,14.355831405217824
97.98457,32.0,14.355831405217824
98.09819,32.0,14.355831405217824
98.21291,32.0,14.355831405217824
98.32072,32.0,14.355831405217824
98.42918,32.0,14.355831405217824
98.536064,32.0,14.355831405217824
98.643715,32.0,14.355831405217824
98.90229,32.0,14.355831405217824
99.46698,32.0,14.355831405217824
99.64348,32.0,14.355831405217824
99.7627,32.0,14.355831405217824
99.77201,32.0,14.355831405217824
99.77709,32.0,14.355831405217824
99.78046,32.0,14.355831405217824
99.794815,32.0,14.355831405217824
100.016235,32.0,14.355831405217824
100.25643,32.0,14.355831405217824
100.27536,32.0,14.355831405217824
100.296455,32.0,14.355831405217824
100.4129,32.0,14.355831405217824
100.57757,32.0,14.355831405217824
100.77125,32.0,14.355831405217824
100.92372,32.0,14.355831405217824
100.97529,32.0,14.355831405217824
101.033356,32.0,14.355831405217824
101.08618,32.5,14.358485023529099
101.137474,32.5,14.358485023529099
101.19215,32.5,14.358485023529099
101.24518,32.5,14.358485023529099
101.328606,32.5,14.358485023529099
101.418274,32.5,14.358485023529099
101.50647,32.5,14.358485023529099
101.59566,32.5,14.358485023529099
101.680595,32.5,14.358485023529099
101.757065,32.5,14.358485023529099
101.82317,32.5,14.358485023529099
101.88056,32.5,14.358485023529099
101.92886,32.5,14.358485023529099
101.97573,32.5,14.358485023529099
102.020325,32.5,14.358485023529099
102.06924,32.5,14.358485023529099
102.120514,32.5,14.358485023529099
102.18018,32.5,14.358485023529099
102.26345,32.5,14.358485023529099
102.351166,32.5,14.358485023529099
102.45548,32.5,14.358485023529099
102.5641,32.5,14.358485023529099
102.685295,32.5,14.358485023529099
102.807724,32.5,14.358485023529099
102.93486,32.5,14.358485023529099
103.06176,32.5,14.358485023529099
103.19754,32.5,14.358485023529099
103.33397,32.5,14.358485023529099
103.48912,32.5,14.358485023529099
103.64485,32.5,14.358485023529099
103.880356,32.5,14.358485023529099
104.33882,32.5,14.358485023529099
104.40731,32.5,14.358485023529099
104.40868,32.5,14.358485023529099
104.417496,32.5,14.358485023529099
104.42689,32.5,14.358485023529099
104.43365,32.5,14.358485023529099
104.43514,32.5,14.358485023529099
104.447945,32.5,14.358485023529099
104.46812,32.5,14.358485023529099
104.49577,32.5,14.358485023529099
104.526115,32.5,14.358485023529099
104.677086,32.5,14.358485023529099
104.9058,32.5,14.358485023529099
105.14765,32.5,14.358485023529099
105.348526,32.5,14.358485023529099
105.45024,32.5,14.358485023529099
105.55263,32.5,14.358485023529099
105.65043,32.5,14.358485023529099
105.74483,32.5,14.358485023529099
105.85715,32.5,14.358485023529099
105.95355,32.5,14.358485023529099
106.059105,32.5,14.358485023529099
106.15635,32.5,14.358485023529099
106.25545,32.5,14.358485023529099
106.35415,32.5,14.358485023529099
106.45264,32.5,14.358485023529099
106.545616,32.5,14.358485023529099
106.639275,32.5,14.358485023529099
106.73106,32.5,14.358485023529099
106.82096,32.5,14.358485023529099
106.91228,32.5,14.358485023529099
107.001945,32.5,14.358485023529099
107.09185,32.5,14.358485023529099
107.18284,32.5,14.358485023529099
107.27481,32.5,14.358485023529099
107.394325,32.5,14.358485023529099
107.518616,32.5,14.358485023529099
107.664,32.5,14.358485023529099
107.809006,32.5,14.358485023529099
107.96893,33.0,14.373392638280349
108.128555,33.0,14.373392638280349
108.32423,33.0,14.373392638280349
108.52058,33.0,14.373392638280349
108.73516,33.0,14.373392638280349
108.94704,33.0,14.373392638280349
109.16446,33.0,14.373392638280349
109.37779,33.0,14.373392638280349
109.65392,33.0,14.373392638280349
110.27027,33.0,14.373392638280349
110.46854,33.0,14.373392638280349
110.56078,33.0,14.373392638280349
110.569664,33.0,14.373392638280349
110.57927,33.0,14.373392638280349
110.59091,33.0,14.373392638280349
110.60347,33.0,14.373392638280349
110.62277,33.0,14.373392638280349
110.64325,33.0,14.373392638280349
110.67245,33.0,14.373392638280349
110.70606,33.0,14.373392638280349
110.84812,33.0,14.373392638280349
111.07177,33.0,14.373392638280349
111.340744,33.0,14.373392638280349
111.57413,33.0,14.373392638280349
111.70501,33.0,14.373392638280349
111.83625,33.0,14.373392638280349
111.97157,33.0,14.373392638280349
112.1078,33.0,14.373392638280349
112.264435,33.0,14.373392638280349
112.41466,33.0,14.373392638280349
112.5752,33.0,14.373392638280349
112.72246,33.0,14.373392638280349
112.86942,33.0,14.373392638280349
113.008705,33.0,14.373392638280349
113.146065,33.0,14.373392638280349
113.27563,33.0,14.373392638280349
113.4049,33.0,14.373392638280349
113.53109,33.0,14.373392638280349
113.65822,33.0,14.373392638280349
113.78314,33.0,14.373392638280349
113.905914,33.0,14.373392638280349
114.02827,33.0,14.373392638280349
114.15344,33.0,14.373392638280349
114.28095,33.0,14.373392638280349
114.46991,33.0,14.373392638280349
114.663795,33.0,14.373392638280349
114.89943,33.5,14.598080067239668
115.14117,34.0,14.91076608737734
115.41454,34.5,15.420640360469134
115.68623,34.5,15.420640360469134
115.98265,34.5,15.420640360469134
116.278244,34.5,15.420640360469134
116.595726,34.5,15.420640360469134
