C_env,C_air,R_rc,R_oe,R_er,RMSE,Action_total,Energy,Penalty,Exceedance,Action_total_online,Energy_online,Penalty_online,Exceedance_online
4423838.67,626633.2660000001,0.00686236,0.03087402,0.00370282,0.641244193,2321.7757313232423,400.1145,23.0,1.7216831565644952,2464.00634765625,475.25335693359375,39.0,18.806942500175907
5279686.09,554385.174,0.00630242,0.04641177,0.00367536,1.514229516,2488.8942252197266,443.2228,58.5,6.886633575406481,2745.484130859375,481.2786865234375,20.0,3.757289800224802
1884221.02,712815.6359999998,0.00667498,0.05175351,0.00403364,1.7066126519999998,2412.342716918945,426.29257,306.5,79.68392143965488,2625.609130859375,455.7032470703125,35.5,9.519121071117457
1386496.57,446881.052,0.00732551,0.03077179,0.00171699,0.890180302,2494.693420776367,450.15714,10.5,0.9480060839515154,2710.9794921875,518.2462768554688,28.5,6.094312668108708
5469220.78,573432.774,0.00427359,0.02316308,0.0023319000000000005,0.977685605,2851.6054931640624,506.42755,47.5,24.684755763597842,2648.63671875,504.6708679199219,18.5,4.240636755775244
548579.623,571354.073,0.00224073,0.02973229,0.0060698,1.914320063,1926.9340236816406,320.62015,844.0,481.7182101602817,3059.425537109375,609.5181884765625,149.5,211.53134337588278
2527387.62,318922.978,0.00147287,0.0347587,0.00661811,2.314590041,1695.8088127441406,303.61,986.0,784.7661856222555,2753.922607421875,503.0028381347656,202.5,328.0269529920256
5070710.28,453006.932,0.00448446,0.01838113,0.00161537,1.049725157,3707.532344604492,698.19415,467.0,236.30763177907588,3193.968994140625,677.26953125,113.0,61.18721000819511
3506083.65,497845.823,0.01212925,0.03877499,0.00466962,0.678891053,2139.6390689697264,401.41196,592.5,114.44761319225474,2858.1767578125,496.3216247558594,13.5,2.8301670037526545
1242334.44,466110.823,0.00990768,0.00743726,0.00626256,4.894134424,4195.77640411377,4586.5635,708.0,1701.1330386135885,4027.57763671875,2447.79248046875,766.5,1599.603031604214
2272307.8,494072.44,0.01359155,0.08100804,0.00215053,2.363726061,2730.931003234863,869.47565,364.0,367.5446823204341,3334.8076171875,624.6293334960938,50.0,20.66312248159565
5677894.03,604292.373,0.00912349,0.04223832,0.00097078,1.399756751,3082.513344604492,540.5163,301.5,263.5185405340461,3190.751220703125,558.6398315429688,43.0,17.309034429049753
829158.94,486354.328,0.00577466,0.05933623,0.00657348,2.067551642,1978.5413604736327,375.83536000000004,932.5,557.9571656023461,2918.308349609375,532.7772827148438,45.5,14.183744858311966
5212358.02,460860.311,0.01274819,0.01770121,0.00427923,3.1872660880000003,2195.1656837158207,394.2082,200.5,23.021075975092717,2658.770263671875,649.797607421875,24.5,5.151704264571814
2033506.66,643898.309,0.01113949,0.0627382,0.00430886,1.813831184,2252.7710688476564,430.0629,615.0,181.55155182485046,2845.868408203125,520.62646484375,88.0,42.8470087282179
3645065.15,248270.092,0.0061551,0.02794801,0.00295109,0.35752578700000004,2468.520127319336,414.24036,11.5,1.8540174972623689,2965.313232421875,540.6253051757812,33.0,31.70560576853834
3142483.86,393587.98,0.01096405,0.01256664,0.00409114,4.124631648,3774.611988830567,1076.0708,628.5,1241.0523719758548,3515.46337890625,2051.6845703125,522.0,899.5381640958213
1419812.74,259104.452,0.01130433,0.03357609,0.00366654,1.100749399,2229.518216430664,404.26947,81.5,6.553926099955131,2617.544677734375,533.2047729492188,55.0,34.82830637352636
4846278.72,682704.218,0.01264557,0.0142667,0.00699154,3.4483437130000003,2510.8822259521485,709.4303,745.0,485.00303254980486,3027.50634765625,564.5678100585938,36.5,10.160260885759875
4750817.83,316019.189,0.00505294,0.03234588,0.00146236,1.201416765,3244.8713571777344,554.2902,244.0,148.681338853521,2880.41015625,495.98834228515625,40.5,12.325815911587233
2169040.78,813326.446,0.00868273,0.00369112,0.00586268,6.309176425,3628.227064453125,3021.4397,900.5,1612.9580712384784,2926.97900390625,2230.55126953125,837.0,1560.605706275636
2090872.12,304817.74100000004,0.00366522,0.03027473,0.00738381,1.459154228,1491.5616141357425,300.79947000000004,1037.0,1206.1359201921919,3067.7880859375,539.7889404296875,167.0,405.73375719139233
954886.18,898843.435,0.00129594,0.04305939,0.00490932,2.506969104,1793.5393803710938,378.4234,1003.0,982.283670689542,2742.965087890625,494.27490234375,45.0,21.605445724096818
3003745.13,129175.489,0.00689201,0.05638128,0.00413939,1.8305587,2429.3034152832033,413.88425,318.0,58.336750767249356,2628.1240234375,448.28021240234375,18.5,19.518803849098774
6035515.62,433715.543,0.00789506,0.02831086,0.00236675,0.613401465,2690.594174804688,489.43567,14.5,1.036587202618268,2685.590576171875,609.7277221679688,22.5,10.64781529019418
6244043.62,150797.736,0.00549176,0.00623583,0.00293671,4.3449866,2612.587507080078,3842.1477,849.0,1991.694664841868,2579.47412109375,4072.501220703125,848.5,1841.4428117546504
2133663.26,329612.406,0.01242591,0.02610783,0.00126024,2.025532377,3357.535292602539,575.99176,239.0,97.83874404353449,2835.595703125,531.8130493164062,36.0,6.297359947360658
2302448.41,537481.535,0.00980716,0.00698801,0.00220694,6.903142074,3839.59908001709,4440.0747,932.5,3159.248554158983,3143.38232421875,6937.6572265625,998.0,3629.168341874346
3306368.99,309508.218,0.00117328,0.02877218,0.00870064,2.399132529,1517.576407470703,300.62894,1082.0,1243.0716900429675,3352.461181640625,587.1265869140625,54.5,39.37741172676209
6721932.08,269967.631,0.00763655,0.02845195,0.00153863,0.904318719,3192.7983837890624,539.7023,255.0,95.57034943096942,2939.21875,523.025390625,17.5,6.68218464482071
7877914.5,337529.816,0.00084094,0.02678994,0.00287593,2.559312608,2877.903351501465,760.9766,178.0,258.6747582802882,2824.618408203125,537.9473876953125,40.5,54.20594483005312
4839980.2,213088.482,0.00669924,0.04700167,0.00723389,1.717771634,2028.3628205566406,335.46932999999996,1012.5,674.1956253183032,2887.8564453125,483.7090759277344,120.0,88.77903752312398
2456862.56,214784.774,0.00834342,0.03578365,0.00391492,0.675679048,2063.229576538086,344.32095,193.0,35.54936171106034,2335.66552734375,440.48687744140625,26.0,11.058162984819472
2810634.69,586419.21,0.00597922,0.02167994,0.00218174,0.835234859,3547.6453154296873,599.83887,184.0,84.75220464563594,2864.850341796875,631.67431640625,86.0,35.2777158263434
2339751.62,254102.644,0.00967864,0.02767682,0.00893251,1.546773069,1391.9652237548828,251.50752000000003,1059.0,1290.1566315788325,2576.275634765625,573.1673583984375,265.0,337.9442934459316
1595194.16,471044.795,0.01294527,0.03117873,0.00060916,1.887104881,3002.436332641601,750.449,601.0,367.2511132327228,3315.834228515625,605.2194213867188,44.0,17.01366719896799
2731819.14,142587.008,0.00012374,0.03208611,0.00299858,3.091383768,2237.2787204589845,369.19556,525.0,312.7938670601407,2422.9052734375,444.96319580078125,160.0,195.7957909691152
3397548.38,266936.505,0.00603365,0.03046701,0.00677557,0.961937877,1859.6708532714845,312.23287999999997,982.0,747.7545832976738,3283.335693359375,554.4714965820312,39.0,25.22440186672968
1498013.92,349215.691,0.01016111,0.04589486,0.00811357,1.566546128,1611.387950439453,271.48007,1034.0,908.3763160411933,2856.230224609375,506.7066955566406,51.0,36.732131850229806
1112940.46,357027.573,0.01286624,0.01077102,0.00498563,5.17274156,2691.7539135131838,1160.1917,416.0,394.43695056794166,2013.1883544921875,3472.50732421875,563.0,1121.0362797980322
7280115.71,175822.53100000002,0.00953228,0.00408439,0.00355526,7.881152352999999,4333.154861328125,4493.9194,1062.5,4030.014463662004,2669.29541015625,3364.548828125,834.5,1889.267643845274
5023857.8,424577.79,0.012224700000000002,0.02134475,0.00339297,2.388570584,2520.883783935547,439.4223,10.0,1.4231080148752469,2587.262451171875,494.2596130371094,28.0,11.410094169376539
4503402.93,66324.0754,0.0089052,0.0170084,0.0047972,2.087331645,2000.5897456054688,492.25504000000006,430.0,132.03526806094038,2631.529052734375,504.0821838378906,46.5,18.889253077624172
902221.88,183577.392,0.00394722,0.01617666,0.00156496,0.888828946,3731.2030764160163,750.4926,464.0,240.18633982005787,3221.48095703125,853.3983154296875,208.5,199.91641554310786
1870925.58,683740.313,0.00920048,0.0361655,0.00457489,0.8306605229999999,2220.452168701172,375.73904,323.0,63.41897408674245,3031.13916015625,521.1087036132812,20.0,5.3233770535040055
2067278.19,658827.384,0.00262989,0.0461446,0.00302369,2.152762474,1964.4022899169918,331.35077,582.5,483.75579614279195,3242.255859375,574.9898071289062,48.0,18.960209417069784
3249043.76,372520.859,0.00245497,0.01308905,0.00526554,1.028734553,3008.8239107055665,938.0981,441.0,428.7228553223242,3328.021484375,798.3154296875,281.5,394.1050564205812
