energy_true,penalty_true,exceedance_true
10.5233000703156,0.0,0.0
11.006296057254076,0.0,0.0
11.444560993462801,0.0,0.0
11.861079800873995,0.0,0.0
12.190535385161638,0.0,0.0
12.49850844219327,0.0,0.0
12.751816887408495,0.0,0.0
12.967945907264948,0.0,0.0
13.128475520759821,0.0,0.0
13.249269735068083,0.0,0.0
13.31965821608901,0.0,0.0
13.355696555227041,0.0,0.0
13.38119581155479,0.0,0.0
13.40687526576221,0.0,0.0
13.433384446427226,0.0,0.0
13.460291262716055,0.0,0.0
13.488066922873259,0.0,0.0
13.51704191789031,0.0,0.0
13.547211438417435,0.0,0.0
13.577178731560707,0.0,0.0
13.607187949120998,0.0,0.0
13.636484775692225,0.0,0.0
13.665033303201199,0.0,0.0
13.691761836409569,0.0,0.0
13.751717083156109,0.0,0.0
13.833502799272537,0.0,0.0
13.946070082485676,0.0,0.0
14.086321361362934,0.0,0.0
14.251056335866451,0.0,0.0
14.426981799304485,0.0,0.0
14.475831050425768,0.0,0.0
14.521344799548388,0.0,0.0
14.55495085939765,0.0,0.0
14.583595912903547,0.0,0.0
14.605996113270521,0.0,0.0
14.627558572217822,0.0,0.0
14.647490041330457,0.0,0.0
14.66691611520946,0.0,0.0
14.685264537110925,0.0,0.0
14.703337514773011,0.0,0.0
14.721197336912155,0.0,0.0
14.738848051056266,0.0,0.0
14.75630166195333,0.0,0.0
14.773556789383292,0.0,0.0
14.790621800348163,0.0,0.0
14.807503638789058,0.0,0.0
14.824197877198458,0.0,0.0
14.840871039777994,0.0,0.0
15.495841208845377,0.0,0.0
16.138924304395914,0.0,0.0
16.727941755205393,0.0,0.0
17.282650295645,0.0,0.0
17.729766223579645,0.0,0.0
18.142588052898645,0.0,0.0
18.496952805668116,0.0,0.0
18.811666760593653,0.0,0.0
19.06167644634843,0.0,0.0
19.26125307753682,0.0,0.0
19.407115686684847,0.0,0.0
19.51022818312049,0.0,0.0
19.56495215371251,0.0,0.0
19.588710697367787,0.0,0.0
19.613795472308993,0.0,0.0
19.639269804582,0.0,0.0
19.66542423889041,0.0,0.0
19.69191593118012,0.0,0.0
19.71969725191593,0.0,0.0
19.747375313192606,0.0,0.0
19.7751924674958,0.0,0.0
19.802036022767425,0.0,0.0
19.82770079933107,0.0,0.0
19.852205961942673,0.0,0.0
19.94585580378771,0.0,0.0
20.05919946730137,0.0,0.0
20.19650423526764,0.0,0.0
20.358425959944725,0.0,0.0
20.5446767359972,0.0,0.0
20.732899010181427,0.0,0.0
20.779771141707897,0.0,0.0
20.821958035230637,0.0,0.0
20.854362536221743,0.0,0.0
20.88213911280036,0.0,0.0
20.904779832810163,0.0,0.0
20.926749654114246,0.0,0.0
20.946910448372364,0.0,0.0
20.966712206602097,0.0,0.0
20.985632022842765,0.0,0.0
21.00408019684255,0.0,0.0
21.022359922528267,0.0,0.0
21.040459372103214,0.0,0.0
21.058387976139784,0.0,0.0
21.07615352794528,0.0,0.0
21.09376322850585,0.0,0.0
21.111261133104563,0.0,0.0
21.12864549458027,0.0,0.0
21.146000856533647,0.0,0.0
21.751138800755143,0.0,0.0
22.35574441589415,0.0,0.0
22.90255587734282,0.0,0.0
23.41252707876265,0.0,0.0
23.814673954620957,0.0,0.0
24.17754509486258,0.0,0.0
24.491961205378175,0.0,0.0
24.763373667374253,0.0,0.0
24.975414434447885,0.0,0.0
25.13696345128119,0.0,0.0
25.241954492405057,0.0,0.0
25.303613932803273,0.0,0.0
25.33157328143716,0.0,0.0
25.357530776411295,0.0,0.0
25.384028118103743,0.0,0.0
25.411067716777325,0.0,0.0
25.43904086202383,0.0,0.0
25.468018729239702,0.0,0.0
25.497498523443937,0.0,0.0
25.526809953153133,0.0,0.0
25.556220810860395,0.0,0.0
25.58482789993286,0.0,0.0
25.61193550005555,0.0,0.0
25.63764093630016,0.0,0.0
25.71659248135984,0.0,0.0
25.809705747291446,0.0,0.0
25.941983876749873,0.0,0.0
26.104931650683284,0.0,0.0
26.29829807393253,0.0,0.0
26.496665386483073,0.0,0.0
26.5413042511791,0.0,0.0
26.58010004647076,0.0,0.0
26.6096518561244,0.0,0.0
26.635163869708776,0.0,0.0
26.656343769282103,0.0,0.0
26.67641742154956,0.0,0.0
26.69533464871347,0.0,0.0
26.71352286823094,0.0,0.0
26.731220504269004,0.0,0.0
26.748685775324702,0.0,0.0
26.765905333682895,0.0,0.0
26.782892948016524,0.0,0.0
26.799659548327327,0.0,0.0
26.816215278580785,0.0,0.0
26.832579607143998,0.0,0.0
26.848772211000323,0.0,0.0
26.864794382825494,0.0,0.0
26.88077064231038,0.0,0.0
27.600212354213,0.0,0.0
28.298124689608812,0.0,0.0
28.929351586848497,0.0,0.0
29.527237970381975,0.0,0.0
30.01721339300275,0.0,0.0
30.469578314572573,0.0,0.0
30.85151817277074,0.0,0.0
31.195228029042482,0.0,0.0
31.47119541838765,0.0,0.0
31.693215806037188,0.0,0.0
31.85558869317174,0.0,0.0
31.972987350076437,0.0,0.0
32.04081964865327,0.0,0.0
32.07458642497659,0.0,0.0
32.09997184947133,0.0,0.0
32.12555409967899,0.0,0.0
32.151841312646866,0.0,0.0
32.178568152710795,0.0,0.0
32.20654212124646,0.0,0.0
32.234485479071736,0.0,0.0
32.26274233311415,0.0,0.0
32.290424251928926,0.0,0.0
32.317030461505055,0.0,0.0
32.34299431927502,0.0,0.0
32.41850886680186,0.0,0.0
32.50184782035649,0.0,0.0
32.61636242456734,0.0,0.0
32.75182862766087,0.0,0.0
32.905894758179784,0.0,0.0
33.069004537537694,0.0,0.0
33.12159779109061,0.0,0.0
33.16617259569466,0.0,0.0
33.20613387413323,0.0,0.0
33.236028673127294,0.0,0.0
33.26233486644924,0.0,0.0
33.28627067618072,0.0,0.0
33.30763837508857,0.0,0.0
33.32876802422106,0.0,0.0
33.3490472715348,0.0,0.0
33.36894950456917,0.0,0.0
33.38802901469171,0.0,0.0
33.406849816441536,0.0,0.0
33.425536666065454,0.0,0.0
33.44408344104886,0.0,0.0
33.46249931678176,0.0,0.0
33.48080591671169,0.0,0.0
33.499025808647275,0.0,0.0
33.517254238948226,0.0,0.0
34.065105682238936,0.0,0.0
34.61134088598192,0.0,0.0
35.103222792968154,0.0,0.0
35.5469030495733,0.0,0.0
35.894489055499434,0.0,0.0
36.204324847087264,0.0,0.0
36.458046263083816,0.0,0.0
36.663365637883544,0.0,0.0
36.80863710306585,0.0,0.0
36.909731997177005,0.0,0.0
36.960655806586146,0.0,0.0
36.986795485019684,0.0,0.0
37.01394598931074,0.0,0.0
37.042176853865385,0.0,0.0
37.07189415767789,0.0,0.0
37.10282497480512,0.0,0.0
37.13555084913969,0.0,0.0
37.16908913105726,0.0,0.0
37.20359768718481,0.0,0.0
37.23794616013765,0.0,0.0
37.27088186144829,0.0,0.0
37.304355159401894,0.0,0.0
37.337028317153454,0.0,0.0
37.36910720542073,0.0,0.0
37.39808828383684,0.0,0.0
37.42511905729771,0.0,0.0
37.453952519223094,0.0,0.0
37.499955361709,0.0,0.0
37.566802283748984,0.0,0.0
37.63868900202215,0.0,0.0
37.70103715918958,0.0,0.0
37.766408851370215,0.0,0.0
37.81180744059384,0.0,0.0
37.871320424601436,0.0,0.0
37.90279074572027,0.0,0.0
37.940630385652184,0.0,0.0
37.96301241777837,0.0,0.0
37.98664113134146,0.0,0.0
38.00908598676324,0.0,0.0
38.03115052729845,0.0,0.0
38.05247475206852,0.0,0.0
38.073508996516466,0.0,0.0
38.0936123393476,0.0,0.0
38.11362650245428,0.0,0.0
38.13332287967205,0.0,0.0
38.15296046435833,0.0,0.0
38.17251846753061,0.0,0.0
38.19203931838274,0.0,0.0
38.64681536704302,0.0,0.0
39.11363411694765,0.0,0.0
39.53566510230303,0.0,0.0
39.92379081994295,0.0,0.0
40.22947830706835,0.0,0.0
40.504918940365314,0.0,0.0
40.729207061231136,0.0,0.0
40.9202885851264,0.0,0.0
41.06714279204607,0.0,0.0
41.175981260836124,0.0,0.0
41.24157788604498,0.0,0.0
41.27242501825094,0.0,0.0
41.29905574768782,0.0,0.0
41.326089810580015,0.0,0.0
41.354337844997644,0.0,0.0
41.383792854845524,0.0,0.0
41.41521069407463,0.0,0.0
41.44770658761263,0.0,0.0
41.48131650686264,0.0,0.0
41.51484327763319,0.0,0.0
41.54729541391134,0.0,0.0
41.57946449145675,0.0,0.0
41.61137866973877,0.0,0.0
41.64279007539153,0.0,0.0
41.67091128975153,0.0,0.0
41.69767012447119,0.0,0.0
41.73145464062691,0.0,0.0
41.78677964955568,0.0,0.0
41.86375080794096,0.0,0.0
41.95012654364109,0.0,0.0
42.02934017777443,0.0,0.0
42.096163757145405,0.0,0.0
42.13814162090421,0.0,0.0
42.198084618896246,0.0,0.0
42.22947519645095,0.0,0.0
42.266722556203604,0.0,0.0
42.28932748734951,0.0,0.0
42.31318271905184,0.0,0.0
42.33589761517942,0.0,0.0
42.35826574638486,0.0,0.0
42.37990168854594,0.0,0.0
42.40125868842006,0.0,0.0
42.421579444780946,0.0,0.0
42.441803025081754,0.0,0.0
42.46160800755024,0.0,0.0
42.48135842010379,0.0,0.0
42.50100607983768,0.0,0.0
42.52062733657658,0.0,0.0
42.976939575746655,0.0,0.0
43.434823798015714,0.0,0.0
43.83484865911305,0.0,0.0
44.21203385479748,0.0,0.0
44.503023313358426,0.0,0.0
44.76483957655728,0.0,0.0
44.96663725562394,0.0,0.0
45.13749519176781,0.0,0.0
45.28036338277161,0.0,0.0
45.38583749718964,0.0,0.0
45.46746584959328,0.0,0.0
45.55327661521733,0.0,0.0
45.63351702131331,0.0,0.0
45.672649996355176,0.0,0.0
45.699109902605414,0.0,0.0
45.72567134164274,0.0,0.0
45.75314741022885,0.0,0.0
45.780734887346625,0.0,0.0
45.80869806371629,0.0,0.0
45.836681162938476,0.0,0.0
45.864640137180686,0.0,0.0
45.892151936888695,0.0,0.0
45.918509317561984,0.0,0.0
45.944612545892596,0.0,0.0
46.02082067541778,0.0,0.0
46.10882884077728,0.0,0.0
46.218071265146136,0.0,0.0
46.34363038651645,0.0,0.0
46.47977262549102,0.0,0.0
46.618868289515376,0.0,0.0
46.67884108237922,0.0,0.0
46.72216288559139,0.0,0.0
46.77182955108583,0.0,0.0
46.80635239742696,0.0,0.0
46.83831384591758,0.0,0.0
46.86794547736645,0.0,0.0
46.89033669233322,0.0,0.0
46.913200752809644,0.0,0.0
46.935149705037475,0.0,0.0
46.95682151801884,0.0,0.0
46.97787140496075,0.0,0.0
46.998664170503616,0.0,0.0
47.018637692555785,0.0,0.0
47.038456780835986,0.0,0.0
47.05805082805455,0.0,0.0
47.077575750648975,0.0,0.0
47.09702294692397,0.0,0.0
47.116467252373695,0.0,0.0
47.55576403439045,0.0,0.0
48.01454456150532,0.0,0.0
48.443700179457664,0.0,0.0
48.8504346460104,0.0,0.0
49.1819022744894,0.0,0.0
49.49488715827465,0.0,0.0
49.78038914501667,0.0,0.0
50.04702062904835,0.0,0.0
50.28679198026657,0.0,0.0
50.51090179383755,0.0,0.0
50.71676543354988,0.0,0.0
50.90968792140484,0.0,0.0
51.08070312440395,0.0,0.0
51.22560168802738,0.0,0.0
51.35805991292,0.0,0.0
51.48574213683605,0.0,0.0
51.60397803038359,0.0,0.0
51.71864714473486,0.0,0.0
51.824928626418114,0.0,0.0
51.930386774241924,0.0,0.0
52.03095941990614,0.0,0.0
52.133890360593796,0.0,0.0
52.239070400595665,0.0,0.0
52.348574586212635,0.0,0.0
52.51249999552965,0.0,0.0
52.68068801611662,0.0,0.0
52.85657820850611,0.0,0.0
53.04431825131178,0.0,0.0
53.24206501990557,0.0,0.0
53.428747318685055,0.0,0.0
53.477703619748354,0.0,0.0
53.518175665289164,0.0,0.0
53.55623145028949,0.0,0.0
53.58637310937047,0.0,0.0
53.61488251388073,0.0,0.0
53.64178092032671,0.0,0.0
53.663637505844235,0.0,0.0
53.68577441945672,0.0,0.0
53.707124929875135,0.0,0.0
53.728257328271866,0.0,0.0
53.748818423599005,0.0,0.0
53.76916524767876,0.0,0.0
53.78874218463898,0.0,0.0
53.80824889987707,0.0,0.0
53.82762182317674,0.0,0.0
53.846863416954875,0.0,0.0
53.86598923243582,0.0,0.0
53.88504827581346,0.0,0.0
54.37164888344705,0.0,0.0
54.86992577277124,0.0,0.0
55.326239144429564,0.0,0.0
55.75742585025728,0.0,0.0
56.09845117293298,0.0,0.0
56.41338253580034,0.0,0.0
56.698247468099,0.0,0.0
56.962586319074035,0.0,0.0
57.19701102934778,0.0,0.0
57.404334684833884,0.0,0.0
57.57761954329908,0.0,0.0
57.714558279141784,0.0,0.0
57.84446526132524,0.0,0.0
57.93869167380035,0.0,0.0
58.022402642294765,0.0,0.0
58.11083674989641,0.0,0.0
58.1851600240916,0.0,0.0
58.25755304656923,0.0,0.0
58.32936402969062,0.0,0.0
58.38329826109111,0.0,0.0
58.426206370815635,0.0,0.0
58.45937427692115,0.0,0.0
58.49751873873174,0.0,0.0
58.53912057541311,0.0,0.0
58.649968614801764,0.0,0.0
58.76319622807205,0.0,0.0
58.89701419882476,0.0,0.0
59.04366330616176,0.0,0.0
59.20604701153934,0.0,0.0
59.37095011584461,0.0,0.0
59.42469815351069,0.0,0.0
59.467626398429275,0.0,0.0
59.5100710298866,0.0,0.0
59.543117398396134,0.0,0.0
59.57321028597653,0.0,0.0
59.601603673771024,0.0,0.0
59.623700035735965,0.0,0.0
59.64620971493423,0.0,0.0
59.667868515476584,0.0,0.0
59.68927185423672,0.0,0.0
59.71007056348026,0.0,0.0
59.730645472183824,0.0,0.0
59.75042845495045,0.0,0.0
59.77002969570458,0.0,0.0
59.78952730074525,0.0,0.0
59.808943286538124,0.0,0.0
59.828266682103276,0.0,0.0
59.84756817109883,0.0,0.0
60.31824372895062,0.0,0.0
60.799788819625974,0.0,0.0
61.23253800161183,0.0,0.0
61.62393649108708,0.0,0.0
61.94089804776013,0.0,0.0
62.2376800943166,0.0,0.0
62.50346307642758,0.0,0.0
62.736641915515065,0.0,0.0
62.933630945160985,0.0,0.0
63.08597877807915,0.0,0.0
63.19627117551863,0.0,0.0
63.28279203362763,0.0,0.0
63.35810015536845,0.0,0.0
63.416546979919076,0.0,0.0
63.47537792660296,0.0,0.0
63.54478741623461,0.0,0.0
63.57784518040717,0.0,0.0
63.60338376276195,0.0,0.0
63.62932174652815,0.0,0.0
63.6557697430253,0.0,0.0
63.68200306221843,0.0,0.0
63.708071533590555,0.0,0.0
63.73372560739517,0.0,0.0
63.7584684304893,0.0,0.0
63.8522815592587,0.0,0.0
63.950097005814314,0.0,0.0
64.07018065825105,0.0,0.0
64.20426956191659,0.0,0.0
64.34833419695497,0.0,0.0
64.49482626095414,0.0,0.0
64.55335652455688,0.0,0.0
64.59597045555711,0.0,0.0
64.64383453130722,0.0,0.0
64.67855057120323,0.0,0.0
64.71081153303385,0.0,0.0
64.74150465428829,0.0,0.0
64.76410900428891,0.0,0.0
64.7873943708837,0.0,0.0
64.80980269797146,0.0,0.0
64.83200386725366,0.0,0.0
64.85363193415105,0.0,0.0
64.87505143508315,0.0,0.0
64.89555044844747,0.0,0.0
64.91595497727394,0.0,0.0
64.93592095561326,0.0,0.0
64.95581537112594,0.0,0.0
64.97561713308096,0.0,0.0
64.99545507133007,0.0,0.0
65.4367643147707,0.0,0.0
65.87786005437374,0.0,0.0
66.26936577260494,0.0,0.0
66.62886048853397,0.0,0.0
66.90426813066006,0.0,0.0
67.1475323587656,0.0,0.0
67.33963948488235,0.0,0.0
67.49504877626896,0.0,0.0
67.6006368547678,0.0,0.0
67.68132985383272,0.0,0.0
67.71722933277488,0.0,0.0
67.7432572543621,0.0,0.0
67.76991441100836,0.0,0.0
67.79710864648223,0.0,0.0
67.82488966733217,0.0,0.0
67.85342911444604,0.0,0.0
67.8840143699199,0.0,0.0
67.91477679647505,0.0,0.0
67.94623348303139,0.0,0.0
67.97759808413684,0.0,0.0
68.00849518738687,0.0,0.0
68.03876582719386,0.0,0.0
68.06883839704096,0.0,0.0
68.097352841869,0.0,0.0
68.13053206168115,0.0,0.0
68.18391997180879,0.0,0.0
68.27394066564739,0.0,0.0
68.39125506393611,0.0,0.0
68.53176209144294,0.0,0.0
68.6847472768277,0.0,0.0
68.73779130540788,0.0,0.0
68.78503487072885,0.0,0.0
68.82381257601082,0.0,0.0
68.85254264809191,0.0,0.0
68.8753484878689,0.0,0.0
68.89733017794788,0.0,0.0
68.91768564470112,0.0,0.0
68.9375661779195,0.0,0.0
68.95650821365416,0.0,0.0
68.97493338771164,0.0,0.0
68.99316355772316,0.0,0.0
69.01124620251358,0.0,0.0
69.02917998842895,0.0,0.0
69.04700468666852,0.0,0.0
69.06472193263471,0.0,0.0
69.08234513550997,0.0,0.0
69.09988570399582,0.0,0.0
69.11743114329875,0.0,0.0
69.6888165269047,0.0,0.0
70.28053382970393,0.0,0.0
70.82257972098887,0.0,0.0
71.32284579612315,0.0,0.0
71.71726612187922,0.0,0.0
72.07328338362277,0.0,0.0
72.37556690908968,0.0,0.0
72.63558382727206,0.0,0.0
72.82558690942824,0.0,0.0
72.97416132129729,0.0,0.0
73.06967365182936,0.0,0.0
73.12577312625945,0.0,0.0
73.15140143968165,0.0,0.0
73.1775674354285,0.0,0.0
73.20456938631833,0.0,0.0
73.23202538304031,0.0,0.0
73.26091744937003,0.0,0.0
73.29089873284101,0.0,0.0
73.3215718716383,0.0,0.0
73.35211816616356,0.0,0.0
73.3826895635575,0.0,0.0
73.41288909316063,0.0,0.0
73.44316432066262,0.0,0.0
73.47278170660138,0.0,0.0
73.49867356196046,0.0,0.0
73.5261066686362,0.0,0.0
73.59074517898262,0.0,0.0
73.67536051385105,0.0,0.0
73.77636880241334,0.0,0.0
73.88829275779426,0.0,0.0
73.94316207803786,0.0,0.0
74.00316593237221,0.0,0.0
74.04557618685067,0.0,0.0
74.08883927948773,0.0,0.0
74.11922817490995,0.0,0.0
74.14636722765863,0.0,0.0
74.1683188509196,0.0,0.0
74.19031695835292,0.0,0.0
74.21137322299182,0.0,0.0
74.23201269097626,0.0,0.0
74.25193120352924,0.0,0.0
74.27142678759992,0.0,0.0
74.29035742767155,0.0,0.0
74.30914984084666,0.0,0.0
74.32777811773121,0.0,0.0
74.34626552276313,0.0,0.0
74.36461953260005,0.0,0.0
74.38300496153533,0.0,0.0
74.91546290926635,0.0,0.0
75.44455283693969,0.0,0.0
75.92095711641014,0.0,0.0
76.35635521821678,0.0,0.0
76.69668668322265,0.0,0.0
77.0109333973378,0.0,0.0
77.26932540349662,0.0,0.0
77.48824024014175,0.0,0.0
77.64784373156726,0.0,0.0
77.76764765940607,0.0,0.0
77.83671744726598,0.0,0.0
77.87155799381435,0.0,0.0
77.89769553951919,0.0,0.0
77.92414870671928,0.0,0.0
77.95134594477713,0.0,0.0
77.97953511960804,0.0,0.0
78.0092039834708,0.0,0.0
78.03962268866599,0.0,0.0
78.07116596959531,0.0,0.0
78.10246509872377,0.0,0.0
78.13322849012911,0.0,0.0
78.16341602616012,0.0,0.0
78.19337530992925,0.0,0.0
78.2220464143902,0.0,0.0
78.25274138711393,0.0,0.0
78.30122538469732,0.0,0.0
78.38145129941404,0.0,0.0
78.4818929862231,0.0,0.0
78.59765802882612,0.0,0.0
78.72186078689992,0.0,0.0
78.7834874521941,0.0,0.0
78.82929701171815,0.0,0.0
78.8805409129709,0.0,0.0
78.91535193286836,0.0,0.0
78.94786654226482,0.0,0.0
78.97824287973344,0.0,0.0
79.00078253634274,0.0,0.0
79.02390721440315,0.0,0.0
79.04614544659853,0.0,0.0
79.06815617159009,0.0,0.0
79.08958948031068,0.0,0.0
79.11083324253559,0.0,0.0
79.13123214244843,0.0,0.0
79.15155988559127,0.0,0.0
79.1715192720294,0.0,0.0
79.19144649803638,0.0,0.0
79.211311891675,0.0,0.0
79.23124879226089,0.0,0.0
79.66961478814483,0.0,0.0
80.10520344600081,0.0,0.0
80.48763206228614,0.0,0.0
80.84765067324042,0.0,0.0
81.12186064943671,0.0,0.0
81.36836400255561,0.0,0.0
81.5579183511436,0.0,0.0
81.71340788528323,0.0,0.0
81.80904371663928,0.0,0.0
81.87255948409438,0.0,0.0
81.89855320192873,0.0,0.0
81.9257647972554,0.0,0.0
81.95378325879574,0.0,0.0
81.98383814096451,0.0,0.0
82.01527446508408,0.0,0.0
82.04784691333771,0.0,0.0
82.08258763700724,0.0,0.0
82.11751133203506,0.0,0.0
82.1532124131918,0.0,0.0
82.18872680515051,0.0,0.0
82.22449427843094,0.0,0.0
82.25882380455732,0.0,0.0
82.2923764437437,0.0,0.0
82.32515739649534,0.0,0.0
82.3547939285636,0.0,0.0
82.38304483518004,0.0,0.0
82.40936105139554,0.0,0.0
82.44168150611222,0.0,0.0
82.494051175192,0.0,0.0
82.539267802611,0.0,0.0
82.58674007095397,0.0,0.0
82.63740004785359,0.0,0.0
82.71003043092787,0.0,0.0
82.7504755500704,0.0,0.0
82.80656178481877,0.0,0.0
82.84125567786396,0.0,0.0
82.86682681925595,0.0,0.0
82.89283281750977,0.0,0.0
82.91746925376356,0.0,0.0
82.94175625778735,0.0,0.0
82.96518736891448,0.0,0.0
82.98830965161324,0.0,0.0
83.01018654182553,0.0,0.0
83.03194935247302,0.0,0.0
83.05280849896371,0.0,0.0
83.07353620417416,0.0,0.0
83.0950658544898,0.0,0.0
83.11618040129542,0.0,0.0
83.51721699163318,0.0,0.0
83.88673881813884,0.0,0.0
84.23205445334315,0.0,0.0
84.55934430286288,0.0,0.0
84.79434094950557,0.0,0.0
84.99996904656291,0.0,0.0
85.14666725322604,0.0,0.0
85.25835636630654,0.0,0.0
85.32295836880803,0.0,0.0
85.35542465746403,0.0,0.0
85.38314512185752,0.0,0.0
85.41076836362481,0.0,0.0
85.4412992335856,0.0,0.0
85.47303117066622,0.0,0.0
85.50576232001185,0.0,0.0
85.53937880322337,0.0,0.0
85.57514112815261,0.0,0.0
85.61099841818213,0.0,0.0
85.64752683416009,0.0,0.0
85.68385222181678,0.0,0.0
85.72014427930117,0.0,0.0
85.7556738294661,0.0,0.0
85.78969295695424,0.0,0.0
85.82310320809484,0.0,0.0
85.85336886718869,0.0,0.0
85.88242043554783,0.0,0.0
85.90983413904905,0.0,0.0
85.93504365161061,0.0,0.0
85.97689710184932,0.0,0.0
86.00998558476567,0.0,0.0
86.052266407758,0.0,0.0
86.10120011493564,0.0,0.0
86.1745326332748,0.0,0.0
86.21844405308366,0.0,0.0
86.27890692278743,0.0,0.0
86.31499009951949,0.0,0.0
86.34193699620664,0.0,0.0
86.36940637789667,0.0,0.0
86.39532587490976,0.0,0.0
86.42088614590466,0.0,0.0
86.44565659947693,0.0,0.0
86.47003255970776,0.0,0.0
86.49291663430631,0.0,0.0
86.51569960080087,0.0,0.0
86.53788496740162,0.0,0.0
86.5598933454603,0.0,0.0
86.58302563615143,0.0,0.0
86.60580861382186,0.0,0.0
86.97255676798522,0.0,0.0
87.31947144679725,0.0,0.0
87.64619076065719,0.0,0.0
87.96841564588249,0.0,0.0
88.175596145913,0.0,0.0
88.35950313322246,0.0,0.0
88.48690953664482,0.0,0.0
88.58688328973949,0.0,0.0
88.64067316614091,0.0,0.0
88.66650952585042,0.0,0.0
88.69420410878956,0.0,0.0
88.72222192957997,0.0,0.0
88.75296218693256,0.0,0.0
88.7850528806448,0.0,0.0
88.81819511950016,0.0,0.0
88.85224065557122,0.0,0.0
88.88824110478163,0.0,0.0
88.92433786764741,0.0,0.0
88.96122295036912,0.0,0.0
88.99773018434644,0.0,0.0
89.03466792032123,0.0,0.0
89.07047872245312,0.0,0.0
89.10462957248092,0.0,0.0
89.13807895034552,0.0,0.0
89.16845663636923,0.0,0.0
89.19746690616012,0.0,0.0
89.22512114048004,0.0,0.0
89.25081442855299,0.0,0.0
89.28910308144987,0.0,0.0
89.32126582972705,0.0,0.0
89.36153439991176,0.0,0.0
89.40816409699619,0.0,0.0
89.48172367922962,0.0,0.0
89.5272103305906,0.0,0.0
89.5891845729202,0.0,0.0
89.62603017501533,0.0,0.0
89.65356489084661,0.0,0.0
89.68153378553689,0.0,0.0
89.70789463631809,0.0,0.0
89.73372002132237,0.0,0.0
89.75863132439554,0.0,0.0
89.7829817738384,0.0,0.0
89.80569619871676,0.0,0.0
